ResponseID,question,response
R_2VDzca3e4fOtheP,feministlyrics,4
R_2VDzca3e4fOtheP,genderrepimportant,1
R_2VDzca3e4fOtheP,politicallyrics,7
R_2VDzca3e4fOtheP,FemNeu,1
R_2VDzca3e4fOtheP,Q1,5.2
R_2VDzca3e4fOtheP,Q2,6
R_2VDzca3e4fOtheP,Q3,4.4
R_2VDzca3e4fOtheP,Q4,5
R_2VDzca3e4fOtheP,Q5,5.4
R_2VDzca3e4fOtheP,Q6,5
R_2VDzca3e4fOtheP,Q7,2.8
R_2VDzca3e4fOtheP,Roar,4
R_2VDzca3e4fOtheP,NotReady_TMN,3.714285714
R_2VDzca3e4fOtheP,Strongeer,5.428571429
R_2VDzca3e4fOtheP,YouDont_om,5.285714286
R_2VDzca3e4fOtheP,Grown_woman,4.285714286
R_3nGgkXzj4FBwDra,age,2
R_3nGgkXzj4FBwDra,gender,1
R_3nGgkXzj4FBwDra,whereareyoufrom,1
R_3nGgkXzj4FBwDra,timelisteningtomusic,3
R_3nGgkXzj4FBwDra,genderrep,6
R_3nGgkXzj4FBwDra,idealgenderrep,7
R_3nGgkXzj4FBwDra,menrep,2
R_3nGgkXzj4FBwDra,womenrep,6
R_3nGgkXzj4FBwDra,lyrics,6
R_3nGgkXzj4FBwDra,misogynistlyrics,7
R_3nGgkXzj4FBwDra,feministlyrics,5
R_3nGgkXzj4FBwDra,genderrepimportant,5
R_3nGgkXzj4FBwDra,politicallyrics,2
R_3nGgkXzj4FBwDra,FemNeu,0
R_3nGgkXzj4FBwDra,Q1,3.4
R_3nGgkXzj4FBwDra,Q2,4.2
R_3nGgkXzj4FBwDra,Q3,4.2
R_3nGgkXzj4FBwDra,Q4,3
R_3nGgkXzj4FBwDra,Q5,3.8
R_3nGgkXzj4FBwDra,Q6,1.8
R_3nGgkXzj4FBwDra,Q7,2.6
R_3nGgkXzj4FBwDra,LastFriday_night,3.714285714
R_3nGgkXzj4FBwDra,ThePartys_over,2.857142857
R_3nGgkXzj4FBwDra,Detrim_stable,3.142857143
R_3nGgkXzj4FBwDra,Ghetto_gospel,4
R_3nGgkXzj4FBwDra,Introvert,2.714285714
R_3oSk7AUdb4VugKR,age,2
R_3oSk7AUdb4VugKR,gender,1
R_3oSk7AUdb4VugKR,whereareyoufrom,1
R_3oSk7AUdb4VugKR,timelisteningtomusic,2
R_3oSk7AUdb4VugKR,genderrep,5
R_3oSk7AUdb4VugKR,idealgenderrep,7
R_3oSk7AUdb4VugKR,menrep,1
R_3oSk7AUdb4VugKR,womenrep,6
R_3oSk7AUdb4VugKR,lyrics,2
R_3oSk7AUdb4VugKR,misogynistlyrics,7
R_3oSk7AUdb4VugKR,feministlyrics,5
R_3oSk7AUdb4VugKR,genderrepimportant,5
R_3oSk7AUdb4VugKR,politicallyrics,2
R_3oSk7AUdb4VugKR,FemNeu,1
R_3oSk7AUdb4VugKR,Q1,5.4
R_3oSk7AUdb4VugKR,Q2,4.2
R_3oSk7AUdb4VugKR,Q3,4
R_3oSk7AUdb4VugKR,Q4,3.2
R_3oSk7AUdb4VugKR,Q5,5
R_3oSk7AUdb4VugKR,Q6,2.6
R_3oSk7AUdb4VugKR,Q7,5.6
R_3oSk7AUdb4VugKR,The_man,4
R_3oSk7AUdb4VugKR,Ladies_first,3.428571429
R_3oSk7AUdb4VugKR,GoodOl_BC,4.428571429
R_3oSk7AUdb4VugKR,KeepYa_HU,4.857142857
R_3oSk7AUdb4VugKR,Venom,4.714285714
R_VLwQYxwMsXA86A1,age,2
R_VLwQYxwMsXA86A1,gender,0
R_VLwQYxwMsXA86A1,whereareyoufrom,4
R_VLwQYxwMsXA86A1,timelisteningtomusic,1
R_VLwQYxwMsXA86A1,genderrep,5
R_VLwQYxwMsXA86A1,idealgenderrep,6
R_VLwQYxwMsXA86A1,menrep,2
R_VLwQYxwMsXA86A1,womenrep,2
R_VLwQYxwMsXA86A1,lyrics,3
R_VLwQYxwMsXA86A1,misogynistlyrics,4
R_VLwQYxwMsXA86A1,feministlyrics,5
R_VLwQYxwMsXA86A1,genderrepimportant,4
R_VLwQYxwMsXA86A1,politicallyrics,3
R_VLwQYxwMsXA86A1,FemNeu,1
R_VLwQYxwMsXA86A1,Q1,5.8
R_VLwQYxwMsXA86A1,Q2,4.4
R_VLwQYxwMsXA86A1,Q3,4.4
R_VLwQYxwMsXA86A1,Q4,5
R_VLwQYxwMsXA86A1,Q5,5.2
R_VLwQYxwMsXA86A1,Q6,2.6
R_VLwQYxwMsXA86A1,Q7,5.4
R_VLwQYxwMsXA86A1,Roar,4.285714286
R_VLwQYxwMsXA86A1,NotReady_TMN,4
R_VLwQYxwMsXA86A1,Ladies_first,4.571428571
R_VLwQYxwMsXA86A1,KeepYa_HU,5.428571429
R_VLwQYxwMsXA86A1,Venom,5.142857143
R_25NS2kwK6WCVp67,age,2
R_25NS2kwK6WCVp67,gender,0
R_25NS2kwK6WCVp67,whereareyoufrom,1
R_25NS2kwK6WCVp67,timelisteningtomusic,1
R_25NS2kwK6WCVp67,genderrep,5
R_25NS2kwK6WCVp67,idealgenderrep,7
R_25NS2kwK6WCVp67,menrep,2
R_25NS2kwK6WCVp67,womenrep,2
R_25NS2kwK6WCVp67,lyrics,6
R_25NS2kwK6WCVp67,misogynistlyrics,6
R_25NS2kwK6WCVp67,feministlyrics,5
R_25NS2kwK6WCVp67,genderrepimportant,5
R_25NS2kwK6WCVp67,politicallyrics,2
R_25NS2kwK6WCVp67,FemNeu,0
R_25NS2kwK6WCVp67,Q1,4.8
R_25NS2kwK6WCVp67,Q2,5.2
R_25NS2kwK6WCVp67,Q3,4.4
R_25NS2kwK6WCVp67,Q4,3.8
R_25NS2kwK6WCVp67,Q5,3
R_25NS2kwK6WCVp67,Q6,1.8
R_25NS2kwK6WCVp67,Q7,2.4
R_25NS2kwK6WCVp67,LastFriday_night,4
R_25NS2kwK6WCVp67,WideOpen_spaces,3
R_25NS2kwK6WCVp67,ThePartys_over,3.571428571
R_25NS2kwK6WCVp67,Rainbow,3.285714286
R_25NS2kwK6WCVp67,Ghetto_gospel,4.285714286
R_1pDKzd8MzWGZL3X,age,2
R_1pDKzd8MzWGZL3X,gender,0
R_1pDKzd8MzWGZL3X,whereareyoufrom,1
R_1pDKzd8MzWGZL3X,timelisteningtomusic,3
R_1pDKzd8MzWGZL3X,genderrep,6
R_1pDKzd8MzWGZL3X,idealgenderrep,7
R_1pDKzd8MzWGZL3X,menrep,1
R_1pDKzd8MzWGZL3X,womenrep,2
R_1pDKzd8MzWGZL3X,lyrics,5
R_1pDKzd8MzWGZL3X,misogynistlyrics,2
R_1pDKzd8MzWGZL3X,feministlyrics,2
R_1pDKzd8MzWGZL3X,genderrepimportant,6
R_1pDKzd8MzWGZL3X,politicallyrics,2
R_1pDKzd8MzWGZL3X,FemNeu,1
R_1pDKzd8MzWGZL3X,Q1,6.4
R_1pDKzd8MzWGZL3X,Q2,2.4
R_1pDKzd8MzWGZL3X,Q3,2.8
R_1pDKzd8MzWGZL3X,Q4,6.2
R_1pDKzd8MzWGZL3X,Q5,4.2
R_1pDKzd8MzWGZL3X,Q6,7
R_1pDKzd8MzWGZL3X,Q7,5
R_1pDKzd8MzWGZL3X,The_man,3.571428571
R_1pDKzd8MzWGZL3X,Strongeer,4.857142857
R_1pDKzd8MzWGZL3X,YouDont_om,4.142857143
R_1pDKzd8MzWGZL3X,Ladies_first,3.714285714
R_1pDKzd8MzWGZL3X,Grown_woman,3.714285714
R_3iyELVoXS5XgHbr,age,2
R_3iyELVoXS5XgHbr,gender,0
R_3iyELVoXS5XgHbr,whereareyoufrom,5
R_3iyELVoXS5XgHbr,timelisteningtomusic,3
R_3iyELVoXS5XgHbr,genderrep,3
R_3iyELVoXS5XgHbr,idealgenderrep,6
R_3iyELVoXS5XgHbr,menrep,4
R_3iyELVoXS5XgHbr,womenrep,4
R_3iyELVoXS5XgHbr,lyrics,5
R_3iyELVoXS5XgHbr,misogynistlyrics,6
R_3iyELVoXS5XgHbr,feministlyrics,5
R_3iyELVoXS5XgHbr,genderrepimportant,5
R_3iyELVoXS5XgHbr,politicallyrics,4
R_3iyELVoXS5XgHbr,FemNeu,0
R_3iyELVoXS5XgHbr,Q1,4.4
R_3iyELVoXS5XgHbr,Q2,3.4
R_3iyELVoXS5XgHbr,Q3,3.8
R_3iyELVoXS5XgHbr,Q4,2
R_3iyELVoXS5XgHbr,Q5,3.4
R_3iyELVoXS5XgHbr,Q6,3.8
R_3iyELVoXS5XgHbr,Q7,3.4
R_3iyELVoXS5XgHbr,WideOpen_spaces,3.857142857
R_3iyELVoXS5XgHbr,Work_bitch,3.571428571
R_3iyELVoXS5XgHbr,ThePartys_over,3.571428571
R_3iyELVoXS5XgHbr,Schoolin_life,2.571428571
R_3iyELVoXS5XgHbr,Introvert,3.714285714
R_OjpqKE12goX2FOh,age,3
R_OjpqKE12goX2FOh,gender,0
R_OjpqKE12goX2FOh,whereareyoufrom,1
R_OjpqKE12goX2FOh,timelisteningtomusic,3
R_OjpqKE12goX2FOh,genderrep,2
R_OjpqKE12goX2FOh,idealgenderrep,6
R_OjpqKE12goX2FOh,menrep,1
R_OjpqKE12goX2FOh,womenrep,3
R_OjpqKE12goX2FOh,lyrics,4
R_OjpqKE12goX2FOh,misogynistlyrics,5
R_OjpqKE12goX2FOh,feministlyrics,5
R_OjpqKE12goX2FOh,genderrepimportant,4
R_OjpqKE12goX2FOh,politicallyrics,3
R_OjpqKE12goX2FOh,FemNeu,1
R_OjpqKE12goX2FOh,Q1,5.2
R_OjpqKE12goX2FOh,Q2,2.8
R_OjpqKE12goX2FOh,Q3,2.8
R_OjpqKE12goX2FOh,Q4,5
R_OjpqKE12goX2FOh,Q5,4.8
R_OjpqKE12goX2FOh,Q6,2.4
R_OjpqKE12goX2FOh,Q7,4.6
R_OjpqKE12goX2FOh,The_man,4.428571429
R_OjpqKE12goX2FOh,Roar,4.142857143
R_OjpqKE12goX2FOh,Strongeer,4.428571429
R_OjpqKE12goX2FOh,GoodOl_BC,3.428571429
R_OjpqKE12goX2FOh,Venom,3.285714286
R_1dmJLGp4KthN0os,age,2
R_1dmJLGp4KthN0os,gender,0
R_1dmJLGp4KthN0os,whereareyoufrom,1
R_1dmJLGp4KthN0os,timelisteningtomusic,2
R_1dmJLGp4KthN0os,genderrep,3
R_1dmJLGp4KthN0os,idealgenderrep,4
R_1dmJLGp4KthN0os,menrep,1
R_1dmJLGp4KthN0os,womenrep,1
R_1dmJLGp4KthN0os,lyrics,2
R_1dmJLGp4KthN0os,misogynistlyrics,2
R_1dmJLGp4KthN0os,feministlyrics,1
R_1dmJLGp4KthN0os,genderrepimportant,1
R_1dmJLGp4KthN0os,politicallyrics,4
R_1dmJLGp4KthN0os,FemNeu,1
R_1dmJLGp4KthN0os,Q1,4
R_1dmJLGp4KthN0os,Q2,2.4
R_1dmJLGp4KthN0os,Q3,3.4
R_1dmJLGp4KthN0os,Q4,3.4
R_1dmJLGp4KthN0os,Q5,3.6
R_1dmJLGp4KthN0os,Q6,3.6
R_1dmJLGp4KthN0os,Q7,5.2
R_1dmJLGp4KthN0os,The_man,2.571428571
R_1dmJLGp4KthN0os,Roar,2.571428571
R_1dmJLGp4KthN0os,Strongeer,3.571428571
R_1dmJLGp4KthN0os,Grown_woman,4.714285714
R_1dmJLGp4KthN0os,Venom,4.857142857
R_3m2eithcWEAljkE,age,2
R_3m2eithcWEAljkE,gender,0
R_3m2eithcWEAljkE,whereareyoufrom,1
R_3m2eithcWEAljkE,timelisteningtomusic,2
R_3m2eithcWEAljkE,genderrep,3
R_3m2eithcWEAljkE,idealgenderrep,5
R_3m2eithcWEAljkE,menrep,1
R_3m2eithcWEAljkE,womenrep,1
R_3m2eithcWEAljkE,lyrics,6
R_3m2eithcWEAljkE,misogynistlyrics,6
R_3m2eithcWEAljkE,feministlyrics,2
R_3m2eithcWEAljkE,genderrepimportant,4
R_3m2eithcWEAljkE,politicallyrics,4
R_3m2eithcWEAljkE,FemNeu,0
R_3m2eithcWEAljkE,Q1,5.2
R_3m2eithcWEAljkE,Q2,4
R_3m2eithcWEAljkE,Q3,3.6
R_3m2eithcWEAljkE,Q4,3
R_3m2eithcWEAljkE,Q5,4
R_3m2eithcWEAljkE,Q6,7
R_3m2eithcWEAljkE,Q7,1
R_3m2eithcWEAljkE,WideOpen_spaces,3.142857143
R_3m2eithcWEAljkE,Work_bitch,2.428571429
R_3m2eithcWEAljkE,Detrim_stable,3.285714286
R_3m2eithcWEAljkE,Rainbow,3.714285714
R_3m2eithcWEAljkE,Schoolin_life,3
R_bClayoG8H5JyDAZ,age,2
R_bClayoG8H5JyDAZ,gender,0
R_bClayoG8H5JyDAZ,whereareyoufrom,1
R_bClayoG8H5JyDAZ,timelisteningtomusic,2
R_bClayoG8H5JyDAZ,genderrep,3
R_bClayoG8H5JyDAZ,idealgenderrep,1
R_bClayoG8H5JyDAZ,menrep,2
R_bClayoG8H5JyDAZ,womenrep,2
R_bClayoG8H5JyDAZ,lyrics,4
R_bClayoG8H5JyDAZ,misogynistlyrics,5
R_bClayoG8H5JyDAZ,feministlyrics,4
R_bClayoG8H5JyDAZ,genderrepimportant,5
R_bClayoG8H5JyDAZ,politicallyrics,3
R_bClayoG8H5JyDAZ,FemNeu,0
R_bClayoG8H5JyDAZ,Q1,4.4
R_bClayoG8H5JyDAZ,Q2,4.4
R_bClayoG8H5JyDAZ,Q3,3.4
R_bClayoG8H5JyDAZ,Q4,3
R_bClayoG8H5JyDAZ,Q5,3.4
R_bClayoG8H5JyDAZ,Q6,3.6
R_bClayoG8H5JyDAZ,Q7,3.2
R_bClayoG8H5JyDAZ,TheLucky_one,2.714285714
R_bClayoG8H5JyDAZ,LastFriday_night,3.142857143
R_bClayoG8H5JyDAZ,ThePartys_over,3.285714286
R_bClayoG8H5JyDAZ,Ghetto_gospel,4.285714286
R_bClayoG8H5JyDAZ,Introvert,4.714285714
